STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
803,6/5/2006,1000-Hour,None,34,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/5/2006,1000-Hour,None,28,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/5/2006,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/5/2006,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/5/2006,1000-Hour,None,10,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/5/2006,1000-Hour,None,36,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/5/2007,1000-Hour,None,17,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/5/2007,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/5/2007,1000-Hour,None,12,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/5/2007,1000-Hour,None,10,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/5/2007,1000-Hour,None,24,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/5/2008,1000-Hour,None,25,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/5/2008,1000-Hour,None,28,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/5/2008,1000-Hour,None,17,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/5/2008,1000-Hour,None,8,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
